ID,IC50(nM),SMILES
54587656,56.0,CCS(=O)(=O)C1=CC=CC(=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
71471350,550.0,CCS(=O)(=O)C1=CC=CC=C1CC2=C(N(C3=C2C(=O)NCC3)CC(=O)O)C
11495505,36.0,CCS(=O)(=O)NC1=C2C(=CC=C1)N(C(=C2OC3=CC=C(C=C3)Cl)C)CC(=O)O
11382710,8.9,CCSC1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
45270144,42.0,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O
72737017,6.2,CN(C)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)C3=NC=C(C4=CC=CC=C43)CC(=O)O
4151299,460.0,CN(C)C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br
46229941,380.0,CN(C)C1=NC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
46866381,23.0,CN(C)S(=O)(=O)C1=CC(=C(C=C1)F)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56595047,289.0,CN(C)S(=O)(=O)C1=CN=CC(=C1)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
54580766,0.1,CN(C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl)S(=O)(=O)C
54586636,2.2,CN(C1=CC(=C(C=C1)C2=C(C=CC(=C2)F)OCC(=O)O)Cl)S(=O)(=O)C
71450296,18.0,CN(C1=CC2=C(C=C1)N(C3=CC=CC=C32)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
67007687,210.0,CN(C1=CC=C(C=C1)C(=O)C2=NC=C(C3=CC=CC=C32)CC(=O)O)C(=O)C4=CC(=C(C=C4)Cl)Cl
54585640,0.8,CN(C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)S(=O)(=O)C
71552159,5.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C(=CC=C3)Cl)CC(=O)O)C#N
71552088,10.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C(=CC=C3)F)CC(=O)O)C#N
71552160,7.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C=C(C=C3)Cl)CC(=O)O)C#N
71552089,10.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C=C(C=C3)F)CC(=O)O)C#N
71552161,290.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C=CC(=C3)Cl)CC(=O)O)C#N
71552090,45.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C=CC(=C3)F)CC(=O)O)C#N
71552162,50.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C=CC=C3Cl)CC(=O)O)C#N
71552158,100.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C=CC=C3F)CC(=O)O)C#N
11523333,15.0,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=CC=CC=C32)CC(=O)O)C#N
45270983,6.0,CN(C1CCC2=C(C1)C3=C(N2CC(=O)O)C=CC=N3)S(=O)(=O)C4=CC=C(C=C4)F
45270987,860.0,CN(C1CCC2=C(C1)C3=C(N2CC(=O)O)C=NC=C3)S(=O)(=O)C4=CC=C(C=C4)F
45270148,457.0,CN(C1CCC2=C(C1)C3=C(N2CC(=O)O)N=CC=C3)S(=O)(=O)C4=CC=C(C=C4)F
11384493|25817650,2.4,CN(C1CCC2=C(C1)C3=CC=CC=C3N2CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
9802748,15.0,CN(C1CCC2=C(C1)C3=CC=CC=C3N2CCC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
45272704,96.0,CN(C1CCC2=C(C1)C3=NC=CN=C3N2CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
45269307,1.0,CN(C1CCC2=C(C1)C3C=CC=CC3N2CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
45272700,18.0,CN(C1CCC2=C(C1)N3C=CC=CC3=C2CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53319320,1.1,CN(C1CCC2=C(C3=C(N2C1)C(=C(C=C3)F)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53323266,9.9,CN(C1CCC2=C(C3=C(N2C1)C(=CC(=C3)F)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53325908,1.8,CN(C1CCC2=C(C3=C(N2C1)C(=CC=C3)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53316653,9.0,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3)C#N)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53324589,3.6,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3)C(F)(F)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53320616,4.5,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3)C4=CC=CC=C4)CC(=O)O)S(=O)(=O)C5=CC=C(C=C5)F
53317958,3.0,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3)Cl)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53317957,1.4,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53325907,5.0,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3)S(=O)(=O)C)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53321923,24.0,CN(C1CCC2=C(C3=C(N2C1)C=C(C=C3Cl)Cl)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53320595,3.0,CN(C1CCC2=C(C3=C(N2C1)C=CC(=C3)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53323246,26.5,CN(C1CCC2=C(C3=C(N2C1)C=CC=C3F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53321784,351.0,CN(C1CCC2=C(C3=C(N2C1)C=NC=C3)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53324462,3.6,CN(C1CCC2=C(C3=C(N2C1)N=C(C=C3)C4=CC=C(C=C4)F)CC(=O)O)S(=O)(=O)C5=CC=C(C=C5)F
53321785,3.2,CN(C1CCC2=C(C3=C(N2C1)N=C(C=C3)Cl)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53317854,3.1,CN(C1CCC2=C(C3=C(N2C1)N=CC=C3)CC(=O)O)C(=O)C4(CC4)C5=CC=C(C=C5)F
45110108,1.2,CN(C1CCC2=C(C3=C(N2C1)N=CC=C3)CC(=O)O)C(=O)C4(CCC4)C5=CC=C(C=C5)F
45110109,3.4,CN(C1CCC2=C(C3=C(N2C1)N=CC=C3)CC(=O)O)C(=O)C4(CCCC4)C5=CC=C(C=C5)F
45109988,7.0,CN(C1CCC2=C(C3=C(N2C1)N=CC=C3)CC(=O)O)C(=O)C4(CCOCC4)C5=CC=C(C=C5)F
51003549,3.4,CN(C1CCC2=C(C3=C(N2C1)N=CC=C3)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53317569,5.7,CN(C1CCC2=C(C3=CC(=C(C=C3N2C1)Cl)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53316671,3.8,CN(C1CCC2=C(C3=CC(=C(C=C3N2C1)F)F)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
54587623,2.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4(CC4)C5=CC=C(C=C5)F
53248760,4.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4(CCC4)C5=CC=C(C=C5)F
54580721,4.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4(CCCC4)C5=CC=C(C=C5)F
54582729,8.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4(CCOCC4)C5=CC=C(C=C5)F
54581745,2100.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4=CC5=CC=CC=C5C=C4
54582719,2500.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4=CC=C(C=C4)F
54584664,540.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4=CC=CC5=CC=CC=C54
54581746,3700.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4CC5=CC=CC=C45
54587620,810.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4CCC5=CC=CC=C45
54584672,630.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4CCCC4
54580742,140.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4CCCC5=CC=CC=C45
54583706,12.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)CC4=CC=C(C=C4)F
54582728,25.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)CC4=CC=CC=C4
53324111,214.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F
53321924,8.5,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)Cl
45268455|53320594,163.6,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
53319322,5.5,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)OC
53320618,13.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(S4)Cl
53325910,33.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=CC(=C4)F
53317977,12.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=CC=C4
53325909,22.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=CC=C4F
53316673,308.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=CC=N4
53321925,25.0,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)CC4=CC=C(C=C4)F
45268456,61.0,CN(C1CCC2=C(N3C=CC=CC3=C2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
44159529,4.0,CN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=CC=C3
68011817,47.0,CN1C(=O)N(C(=O)C12C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)O)CC4=C(C=CC(=C4)Cl)F
67496929,3940.0,CN1C(=O)N(C(=O)C12C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)O)CC4=CSC(=N4)C5=CC=CC=C5
626746,794.0,CN1C2=CC=CC=C2C(=C1CC(=O)O)SC3=CC=CC=C3
46229798,1300.0,CN1C=C(C=N1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
53325912,63.0,CN1C=C(C=N1)S(=O)(=O)N(C)C2CCC3=C(C4=CC=CC=C4N3C2)CC(=O)O
90644207,18.0,CN1C=CC2=C1C=CC(=C2NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl)OC4=C(C=C(C=C4)CC(=O)O)OC
46229940,25.0,CNC1=NC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
69314646,980.0,COC(=O)C1=C(C=CC(=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O)Br
11662033,45.0,COC(=O)C1=CC(=C(C=C1)Br)CSC2=NC3=CC=CC=C3N2CC(=O)O
11532160,330.0,COC(=O)C1=CC(=CC(=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O)Br
11610095,450.0,COC(=O)C1=CC=CC(=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
69313615,2900.0,COC(=O)C1=CC=CC(=C1Br)CSC2=NC3=CC=CC=C3N2CC(=O)O
69457082,520.0,COC(=O)C1=CC=CC=C1CSC2=NC3=CC=CC=C3N2CC(=O)O
69316151,1.7,COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)CSC3=NC4=C(N3CC(=O)O)C=CC(=C4)F
11670392,3.0,COC1=C(C=C(C=C1)C(=O)N2CCC3=CC=CC=C32)CSC4=NC5=C(N4CC(=O)O)C=CC(=C5)F
69319508,91.0,COC1=C(C=C(C=C1)C(=O)N2CCOCC2)CSC3=NC4=C(N3CC(=O)O)C=CC(=C4)F
69319458,59.0,COC1=C(C=C(C=C1)C(=O)NCC2=CC=CC=C2)CSC3=NC4=C(N3CC(=O)O)C=CC(=C4)F
11696710,29.0,COC1=C(C=C(C=C1)C(=O)OC)CSC2=NC3=CC=CC=C3N2CC(=O)O
59644763,140.0,COC1=C(C=C(C=C1)CC(=O)O)C(=O)C2=CC=CC=C2NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
44159648,4.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CN(C3CC3)C(=O)OCC4=CC=CC=C4
44159647,4.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CN(C3CCC3)C(=O)OCC4=CC=CC=C4
44195251,11.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CN(C3CCCC3)C(=O)OCC4=CC=CC=C4
56924869,8.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CN(CC3=CC=CC=C3)C(=O)OC
56924870,24.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CN(CCC3=CC=CC=C3)C(=O)OC
44207788,45.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CNC(=O)OCC3=CC=CC=C3
54673217,3400.0,COC1=C(C=C(C=C1)CC(=O)O)C2=C(C=C(C=C2)C(F)(F)F)CNCCC3=CC=CC=C3
70695721,29.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=C(C=C(C=C4)Cl)Cl
70695720,6.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC(=C(C=C4)F)F
70689410,8.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC(=CC=C4)Cl
70693612,30.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC=C(C=C4)C(F)(F)F
70693611,7.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC=C(C=C4)Cl
53495002,3.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC=C(C=C4)F
70691517,70.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC=C(C=C4)OC(F)(F)F
59644708,5.0,COC1=C(C=C(C=C1)CC(=O)O)C2=NCC(=O)N(C3=CC=CC=C32)CC4=CC=CC=C4
46229759,330.0,COC1=C(C=C(C=C1)CC2=NC(=C(S2)CC(=O)O)C3=CC=CC=C3)OC
46230284,9400.0,COC1=C(C=C(C=C1)Cl)C2=C(SC(=N2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
70686261,740.0,COC1=C(C=C(C=C1)Cl)CSC2=NC3=CC=CC=C3N2CC(=O)O
67242411,27.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C3=C(C=C2)NC(=C3)C#N)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
59864915,8.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C3=C(C=C2)NC(=C3)C4CC4)NS(=O)(=O)C5=C(C=C(C=C5)Cl)Cl
90479860,3.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C3=C(C=C2)NC(=O)C3)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
45486021,4.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C=C(C=C2)C(=O)NC3CC3)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57398523,5.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C=C(C=C2)C(=O)NC3CCC3)CS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57400456,4.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C=C(C=C2)C(=O)NC3CCC3)NS(=O)(=O)C4=C(C=C(C=C4)C(F)(F)F)Cl
45486030,3.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C=C(C=C2)C(=O)NC3CCC3)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
45486038,6.0,COC1=C(C=CC(=C1)CC(=O)O)OC2=C(C=C(C=C2)C(=O)NC3CCCC3)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
70684120,1600.0,COC1=CC(=C(C=C1)OC)CSC2=NC3=CC=CC=C3N2CC(=O)O
45486017,1400.0,COC1=CC(=C(C=C1)OC2=CC=CC(=C2)CC(=O)O)NS(=O)(=O)C3=CC=CC=C3
44417463,151.0,COC1=CC(=C(C=C1)OCC(=O)O)C(=O)C2=CN(N=C2)C3=CC=CC=C3
11631965,62.0,COC1=CC2=C(C=C1)N(C3=C2CN(CC3)C(=O)C4=CC=CC=C4)CC(=O)O
56951184,5.5,COC1=CC=C(C=C1)C(=O)N(CCCC2=CC(=CC=C2)OCC(=O)O)CCC(C3=CC=CC=C3)C4=CC=CC=C4
70691975,7.3,COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)C3=NC=C(C4=CC=CC=C43)CC(=O)O
57394761,5.8,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C3=CN(C(=O)C=C3)CCCC4=CC(=CC=C4)OCC(=O)O
11648347,3.9,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
11561470,8.4,COC1=CC=C(C=C1)C(C2=CC=CC=C2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)Cl
11697751,3.6,COC1=CC=C(C=C1)C(C2=CC=CC=C2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
46230188,61.0,COC1=CC=C(C=C1)C(C2=CC=CC=N2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)Cl
11416126,251.0,COC1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
46230282,370.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O
4151303,210.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)Cl)CC(=O)O
4151301,4100.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)OC)CC(=O)O
46230235,470.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)OC4=CC=CC=C4)CC(=O)O
4261307,7000.0,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3)CC(=O)O
46230522,360.0,COC1=CC=C(C=C1)C2=C(SC(=N2)CC3=CC=C(C=C3)Cl)CC(=O)O
23800745,1900.0,COC1=CC=C(C=C1)C2=C(SC(=N2)NC3=CC=CC=C3)CC(=O)O
46229808,72.0,COC1=CC=C(C=C1)C2=CC=CC=C2CC3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
44417473,1580.0,COC1=CC=C(C=C1)C2=CN=NC(=N2)NN=CC3=CC=CC=C3OCC(=O)O
4151295,390.0,COC1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br
46230233,820.0,COC1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=CC=C3
70688380,210.0,COC1=CC=C(C=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
16660291,0.25999999999999995,COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=NC(=C(S3)CC(=O)O)C4=CC(=CC=C4)F
46880247,2790.0,COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=NC=C(C(=N3)C4=CC(=CC=C4)F)CC(=O)O
44417446,3.6,COC1=CC=C(C=C1)N2C=C(C=N2)C(=O)C3=C(C=CC(=C3)Br)OCC(=O)O
4100224,940.0,COC1=CC=C(C=C1)NC2=NC(=C(S2)CC(=O)O)C3=CC=CC=C3
46229852,40.0,COC1=CC=CC(=C1)C2=CC=CC=C2CC3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
24776304,18.0,COC1=CC=CC(=C1)CN2C(=O)CC3(C2=O)C4=C(C=CC(=C4)Cl)N(C3=O)CC(=O)O
70681999,72.0,COC1=CC=CC(=C1)CSC2=NC3=CC=CC=C3N2CC(=O)O
46229853,170.0,COC1=CC=CC=C1C2=CC=CC=C2CC3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
4151297,350.0,COC1=CC=CC=C1C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br
69318939,1100.0,COC1=CC=CC=C1CSC2=NC3=CC=CC=C3N2CC(=O)O
46230336,310.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)C4=CC=CC=C4
1208785,450.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
29264684,1500.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)F
3145349,49.0,COC1=CC=CC=C1NC2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)OC4=CC=CC=C4
46229884,29.0,COC1=NC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
56959565,79.69999999999999,COCC1(CC(=NO1)C2=CC3=C(C=C2)C(=O)N(C(=N3)CCCCC(=O)O)C4=CC=C(C=C4)F)C5=CC=CC=C5
54581776,0.2,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl
54586637,0.6,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl
46866074,26.0,CS(=O)(=O)C1=CC(=C(C=C1)Cl)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594648,95.0,CS(=O)(=O)C1=CC(=C(C=C1)F)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
54586635,541.0,CS(=O)(=O)C1=CC(=C(C=C1)OCC(=O)O)C2=CC=CC=C2
54580765,36.0,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
66853985,57.0,CS(=O)(=O)C1=CC=C(C=C1)CN(C2=CC(=CC(=C2)C3=NNN=N3)F)C(=O)C4CCCC4
66854102,3.7,CS(=O)(=O)C1=CC=C(C=C1)CN(C2=CC(=CC(=C2)C3=NNN=N3)F)C(=O)CC4=CC=CC=C4
16660134,2.0,CS(=O)(=O)C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)F
53324952,5000.0,CS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CS3)CC(=O)O
44189138,4000.0,CS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2SC=C3)CC(=O)O
46230514,590.0,CS(=O)(=O)C1=CC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
46229750,40.0,CS(=O)(=O)NC1=CC=CC(=C1)C2=C(SC(=N2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC(=O)O
